"generative.model";"replicate";"node_from";"node_to";"value"
"dd01";6;"sp11";"sp06";0
"dd01";6;"sp11";"sp07";0
"dd01";6;"sp11";"sp08";0
"dd01";6;"sp11";"sp09";0
"dd01";6;"sp11";"sp10";0
"dd01";6;"sp11";"sp11";1
"dd01";6;"sp11";"sp12";0
"dd01";6;"sp11";"sp13";0
"dd01";6;"sp11";"sp14";0
"dd01";6;"sp11";"sp15";0
"dd01";6;"sp11";"sp16";0
"dd01";6;"sp11";"sp17";0
"dd01";6;"sp11";"sp18";0
"dd01";6;"sp11";"sp19";0
"dd01";6;"sp11";"sp20";0
"dd01";6;"sp11";"sp21";0
"dd01";6;"sp11";"sp22";0
"dd01";6;"sp11";"sp23";0
"dd01";6;"sp11";"sp24";0
"dd01";6;"sp11";"sp25";0
"dd01";6;"sp11";"sp26";0
"dd01";6;"sp11";"sp27";0
"dd01";6;"sp11";"sp28";0
"dd01";6;"sp11";"sp29";0
"dd01";6;"sp11";"sp30";0
"dd01";6;"sp12";"sp01";0
"dd01";6;"sp12";"sp02";0,694507517677133
"dd01";6;"sp12";"sp03";0
"dd01";6;"sp12";"sp04";0
"dd01";6;"sp12";"sp05";0
"dd01";6;"sp12";"sp06";0
"dd01";6;"sp12";"sp07";0
"dd01";6;"sp12";"sp08";0
"dd01";6;"sp12";"sp09";0,746911815089848
"dd01";6;"sp12";"sp10";0
"dd01";6;"sp12";"sp11";0
"dd01";6;"sp12";"sp12";1
"dd01";6;"sp12";"sp13";0
"dd01";6;"sp12";"sp14";0
"dd01";6;"sp12";"sp15";0
"dd01";6;"sp12";"sp16";0,570395207542965
"dd01";6;"sp12";"sp17";0
"dd01";6;"sp12";"sp18";0
"dd01";6;"sp12";"sp19";0
"dd01";6;"sp12";"sp20";0
"dd01";6;"sp12";"sp21";0
"dd01";6;"sp12";"sp22";0
"dd01";6;"sp12";"sp23";0
"dd01";6;"sp12";"sp24";0
"dd01";6;"sp12";"sp25";0,170457038049402
"dd01";6;"sp12";"sp26";0
"dd01";6;"sp12";"sp27";0
"dd01";6;"sp12";"sp28";0
"dd01";6;"sp12";"sp29";0
"dd01";6;"sp12";"sp30";0
"dd01";6;"sp13";"sp01";0
"dd01";6;"sp13";"sp02";0
"dd01";6;"sp13";"sp03";0
"dd01";6;"sp13";"sp04";0
"dd01";6;"sp13";"sp05";0
"dd01";6;"sp13";"sp06";0
"dd01";6;"sp13";"sp07";0
"dd01";6;"sp13";"sp08";0
"dd01";6;"sp13";"sp09";0,213225583546478
"dd01";6;"sp13";"sp10";0
"dd01";6;"sp13";"sp11";0
"dd01";6;"sp13";"sp12";0
"dd01";6;"sp13";"sp13";1
"dd01";6;"sp13";"sp14";0
"dd01";6;"sp13";"sp15";0
"dd01";6;"sp13";"sp16";0
"dd01";6;"sp13";"sp17";0
"dd01";6;"sp13";"sp18";0
"dd01";6;"sp13";"sp19";0,184325301559609
"dd01";6;"sp13";"sp20";0
"dd01";6;"sp13";"sp21";0
"dd01";6;"sp13";"sp22";0
"dd01";6;"sp13";"sp23";1,226961749244
"dd01";6;"sp13";"sp24";0
"dd01";6;"sp13";"sp25";0
"dd01";6;"sp13";"sp26";0
"dd01";6;"sp13";"sp27";0
"dd01";6;"sp13";"sp28";0,377832020481671
"dd01";6;"sp13";"sp29";0
"dd01";6;"sp13";"sp30";0
"dd01";6;"sp14";"sp01";0
"dd01";6;"sp14";"sp02";0
"dd01";6;"sp14";"sp03";0
"dd01";6;"sp14";"sp04";0
"dd01";6;"sp14";"sp05";0
"dd01";6;"sp14";"sp06";0
"dd01";6;"sp14";"sp07";0,224536690600811
"dd01";6;"sp14";"sp08";0,617202690238571
"dd01";6;"sp14";"sp09";0
"dd01";6;"sp14";"sp10";0
"dd01";6;"sp14";"sp11";0
"dd01";6;"sp14";"sp12";0
"dd01";6;"sp14";"sp13";0
"dd01";6;"sp14";"sp14";1
"dd01";6;"sp14";"sp15";0
"dd01";6;"sp14";"sp16";0
"dd01";6;"sp14";"sp17";0
"dd01";6;"sp14";"sp18";0
"dd01";6;"sp14";"sp19";0
"dd01";6;"sp14";"sp20";0
"dd01";6;"sp14";"sp21";0,977291868902275
"dd01";6;"sp14";"sp22";0
"dd01";6;"sp14";"sp23";0
"dd01";6;"sp14";"sp24";0
"dd01";6;"sp14";"sp25";0
"dd01";6;"sp14";"sp26";0
"dd01";6;"sp14";"sp27";0
"dd01";6;"sp14";"sp28";0
"dd01";6;"sp14";"sp29";0
"dd01";6;"sp14";"sp30";0
"dd01";6;"sp15";"sp01";0
"dd01";6;"sp15";"sp02";0
"dd01";6;"sp15";"sp03";0
"dd01";6;"sp15";"sp04";0,338596218519782
"dd01";6;"sp15";"sp05";0
"dd01";6;"sp15";"sp06";0
"dd01";6;"sp15";"sp07";0
"dd01";6;"sp15";"sp08";0
"dd01";6;"sp15";"sp09";0
"dd01";6;"sp15";"sp10";0,860160396096178
"dd01";6;"sp15";"sp11";0
"dd01";6;"sp15";"sp12";0
"dd01";6;"sp15";"sp13";0
"dd01";6;"sp15";"sp14";0
"dd01";6;"sp15";"sp15";1
"dd01";6;"sp15";"sp16";0
"dd01";6;"sp15";"sp17";0,448400544096145
"dd01";6;"sp15";"sp18";0
"dd01";6;"sp15";"sp19";0,372528194277745
"dd01";6;"sp15";"sp20";0
"dd01";6;"sp15";"sp21";0
"dd01";6;"sp15";"sp22";0
"dd01";6;"sp15";"sp23";0
"dd01";6;"sp15";"sp24";0
"dd01";6;"sp15";"sp25";0
"dd01";6;"sp15";"sp26";0
"dd01";6;"sp15";"sp27";0
"dd01";6;"sp15";"sp28";0
"dd01";6;"sp15";"sp29";0
"dd01";6;"sp15";"sp30";0
"dd01";6;"sp16";"sp01";0
"dd01";6;"sp16";"sp02";0
"dd01";6;"sp16";"sp03";0
"dd01";6;"sp16";"sp04";0
"dd01";6;"sp16";"sp05";0
"dd01";6;"sp16";"sp06";0
"dd01";6;"sp16";"sp07";0
"dd01";6;"sp16";"sp08";0
"dd01";6;"sp16";"sp09";0
"dd01";6;"sp16";"sp10";0,616588215723231
"dd01";6;"sp16";"sp11";0
"dd01";6;"sp16";"sp12";0,378329412542481
"dd01";6;"sp16";"sp13";0
"dd01";6;"sp16";"sp14";0
"dd01";6;"sp16";"sp15";0
"dd01";6;"sp16";"sp16";1
"dd01";6;"sp16";"sp17";0
"dd01";6;"sp16";"sp18";0
"dd01";6;"sp16";"sp19";0
"dd01";6;"sp16";"sp20";0
"dd01";6;"sp16";"sp21";0
"dd01";6;"sp16";"sp22";0
"dd01";6;"sp16";"sp23";0
"dd01";6;"sp16";"sp24";0
"dd01";6;"sp16";"sp25";0
"dd01";6;"sp16";"sp26";0
"dd01";6;"sp16";"sp27";0
"dd01";6;"sp16";"sp28";0
"dd01";6;"sp16";"sp29";0
"dd01";6;"sp16";"sp30";0
"dd01";6;"sp17";"sp01";0
"dd01";6;"sp17";"sp02";0
"dd01";6;"sp17";"sp03";0
"dd01";6;"sp17";"sp04";0
"dd01";6;"sp17";"sp05";0
"dd01";6;"sp17";"sp06";0
"dd01";6;"sp17";"sp07";0
"dd01";6;"sp17";"sp08";0
"dd01";6;"sp17";"sp09";0
"dd01";6;"sp17";"sp10";0
"dd01";6;"sp17";"sp11";0
"dd01";6;"sp17";"sp12";0
"dd01";6;"sp17";"sp13";0
"dd01";6;"sp17";"sp14";0
"dd01";6;"sp17";"sp15";0,78362837723106
"dd01";6;"sp17";"sp16";0
"dd01";6;"sp17";"sp17";1
"dd01";6;"sp17";"sp18";1,06383670097511
"dd01";6;"sp17";"sp19";0
"dd01";6;"sp17";"sp20";0
"dd01";6;"sp17";"sp21";0
"dd01";6;"sp17";"sp22";0
"dd01";6;"sp17";"sp23";0
"dd01";6;"sp17";"sp24";0
"dd01";6;"sp17";"sp25";0
"dd01";6;"sp17";"sp26";0
"dd01";6;"sp17";"sp27";0
"dd01";6;"sp17";"sp28";0
"dd01";6;"sp17";"sp29";0
"dd01";6;"sp17";"sp30";0
"dd01";6;"sp18";"sp01";0
"dd01";6;"sp18";"sp02";0
"dd01";6;"sp18";"sp03";0
"dd01";6;"sp18";"sp04";0
"dd01";6;"sp18";"sp05";0
"dd01";6;"sp18";"sp06";0
"dd01";6;"sp18";"sp07";0
"dd01";6;"sp18";"sp08";0
"dd01";6;"sp18";"sp09";0
"dd01";6;"sp18";"sp10";0
"dd01";6;"sp18";"sp11";0
"dd01";6;"sp18";"sp12";0
"dd01";6;"sp18";"sp13";0
"dd01";6;"sp18";"sp14";0
"dd01";6;"sp18";"sp15";0
"dd01";6;"sp18";"sp16";0
"dd01";6;"sp18";"sp17";0,21670901602997
"dd01";6;"sp18";"sp18";1
"dd01";6;"sp18";"sp19";0
"dd01";6;"sp18";"sp20";0
"dd01";6;"sp18";"sp21";0
"dd01";6;"sp18";"sp22";0
"dd01";6;"sp18";"sp23";0
"dd01";6;"sp18";"sp24";0
"dd01";6;"sp18";"sp25";0
"dd01";6;"sp18";"sp26";0
"dd01";6;"sp18";"sp27";0
"dd01";6;"sp18";"sp28";0,0321378210890926
"dd01";6;"sp18";"sp29";0,264802915135376
"dd01";6;"sp18";"sp30";0
"dd01";6;"sp19";"sp01";0
"dd01";6;"sp19";"sp02";0
"dd01";6;"sp19";"sp03";0
"dd01";6;"sp19";"sp04";0
"dd01";6;"sp19";"sp05";0
"dd01";6;"sp19";"sp06";0
"dd01";6;"sp19";"sp07";0
"dd01";6;"sp19";"sp08";0
"dd01";6;"sp19";"sp09";0
"dd01";6;"sp19";"sp10";0
"dd01";6;"sp19";"sp11";0
"dd01";6;"sp19";"sp12";0
"dd01";6;"sp19";"sp13";0,696049842646463
"dd01";6;"sp19";"sp14";0
"dd01";6;"sp19";"sp15";1,06267877623869
"dd01";6;"sp19";"sp16";0
"dd01";6;"sp19";"sp17";0
"dd01";6;"sp19";"sp18";0
"dd01";6;"sp19";"sp19";1
"dd01";6;"sp19";"sp20";0
"dd01";6;"sp19";"sp21";0
"dd01";6;"sp19";"sp22";0
"dd01";6;"sp19";"sp23";0
"dd01";6;"sp19";"sp24";0
"dd01";6;"sp19";"sp25";0,487698005852913
"dd01";6;"sp19";"sp26";0
"dd01";6;"sp19";"sp27";0
"dd01";6;"sp19";"sp28";0
"dd01";6;"sp19";"sp29";0,623532066159279
"dd01";6;"sp19";"sp30";0
"dd01";6;"sp20";"sp01";0
"dd01";6;"sp20";"sp02";0
"dd01";6;"sp20";"sp03";0
"dd01";6;"sp20";"sp04";0
"dd01";6;"sp20";"sp05";0
"dd01";6;"sp20";"sp06";0
"dd01";6;"sp20";"sp07";0
"dd01";6;"sp20";"sp08";0
"dd01";6;"sp20";"sp09";0
"dd01";6;"sp20";"sp10";0,0258507273023068
"dd01";6;"sp20";"sp11";0
"dd01";6;"sp20";"sp12";0
"dd01";6;"sp20";"sp13";0
"dd01";6;"sp20";"sp14";0
"dd01";6;"sp20";"sp15";0
"dd01";6;"sp20";"sp16";0
"dd01";6;"sp20";"sp17";0
"dd01";6;"sp20";"sp18";0
"dd01";6;"sp20";"sp19";0
"dd01";6;"sp20";"sp20";1
"dd01";6;"sp20";"sp21";0
"dd01";6;"sp20";"sp22";0
"dd01";6;"sp20";"sp23";0
"dd01";6;"sp20";"sp24";0
"dd01";6;"sp20";"sp25";0,000959502736515338
"dd01";6;"sp20";"sp26";0
"dd01";6;"sp20";"sp27";0
"dd01";6;"sp20";"sp28";0
"dd01";6;"sp20";"sp29";0
"dd01";6;"sp20";"sp30";0,326747142064613
"dd01";6;"sp21";"sp01";0
"dd01";6;"sp21";"sp02";0
"dd01";6;"sp21";"sp03";0
"dd01";6;"sp21";"sp04";0
"dd01";6;"sp21";"sp05";0,371368972299951
"dd01";6;"sp21";"sp06";0
"dd01";6;"sp21";"sp07";0,751168518184017
"dd01";6;"sp21";"sp08";0
"dd01";6;"sp21";"sp09";0
"dd01";6;"sp21";"sp10";0
"dd01";6;"sp21";"sp11";0
"dd01";6;"sp21";"sp12";0
"dd01";6;"sp21";"sp13";0
"dd01";6;"sp21";"sp14";0,0938481003316041
"dd01";6;"sp21";"sp15";0
"dd01";6;"sp21";"sp16";0
"dd01";6;"sp21";"sp17";0
"dd01";6;"sp21";"sp18";0
"dd01";6;"sp21";"sp19";0
"dd01";6;"sp21";"sp20";0
"dd01";6;"sp21";"sp21";1
"dd01";6;"sp21";"sp22";0
"dd01";6;"sp21";"sp23";0
"dd01";6;"sp21";"sp24";0
"dd01";6;"sp21";"sp25";0
"dd01";6;"sp21";"sp26";0
"dd01";6;"sp21";"sp27";0
"dd01";6;"sp21";"sp28";0
"dd01";6;"sp21";"sp29";0
"dd01";6;"sp21";"sp30";0
"dd01";6;"sp22";"sp01";0
"dd01";6;"sp22";"sp02";0
"dd01";6;"sp22";"sp03";0
"dd01";6;"sp22";"sp04";0
"dd01";6;"sp22";"sp05";0
"dd01";6;"sp22";"sp06";0
"dd01";6;"sp22";"sp07";0
"dd01";6;"sp22";"sp08";0
"dd01";6;"sp22";"sp09";0
"dd01";6;"sp22";"sp10";0
"dd01";6;"sp22";"sp11";0
"dd01";6;"sp22";"sp12";0
"dd01";6;"sp22";"sp13";0
"dd01";6;"sp22";"sp14";0
"dd01";6;"sp22";"sp15";0
"dd01";6;"sp22";"sp16";0
"dd01";6;"sp22";"sp17";0
"dd01";6;"sp22";"sp18";0
"dd01";6;"sp22";"sp19";0
"dd01";6;"sp22";"sp20";0
"dd01";6;"sp22";"sp21";0
"dd01";6;"sp22";"sp22";1
"dd01";6;"sp22";"sp23";0
"dd01";6;"sp22";"sp24";1,09156175329639
"dd01";6;"sp22";"sp25";0
"dd01";6;"sp22";"sp26";0
"dd01";6;"sp22";"sp27";0
"dd01";6;"sp22";"sp28";0
"dd01";6;"sp22";"sp29";0,386288632857795
"dd01";6;"sp22";"sp30";0
"dd01";6;"sp23";"sp01";0
"dd01";6;"sp23";"sp02";0,3638062589244
"dd01";6;"sp23";"sp03";0
"dd01";6;"sp23";"sp04";0
"dd01";6;"sp23";"sp05";0
"dd01";6;"sp23";"sp06";0
"dd01";6;"sp23";"sp07";0
"dd01";6;"sp23";"sp08";0
"dd01";6;"sp23";"sp09";0
"dd01";6;"sp23";"sp10";0
"dd01";6;"sp23";"sp11";0
"dd01";6;"sp23";"sp12";0
"dd01";6;"sp23";"sp13";0,437168922662479
"dd01";6;"sp23";"sp14";0
"dd01";6;"sp23";"sp15";0
"dd01";6;"sp23";"sp16";0
"dd01";6;"sp23";"sp17";0
"dd01";6;"sp23";"sp18";0
"dd01";6;"sp23";"sp19";0
"dd01";6;"sp23";"sp20";0
"dd01";6;"sp23";"sp21";0
"dd01";6;"sp23";"sp22";0
"dd01";6;"sp23";"sp23";1
"dd01";6;"sp23";"sp24";0
"dd01";6;"sp23";"sp25";0
"dd01";6;"sp23";"sp26";0
"dd01";6;"sp23";"sp27";0
"dd01";6;"sp23";"sp28";0,456287271565231
"dd01";6;"sp23";"sp29";0
"dd01";6;"sp23";"sp30";0
"dd01";6;"sp24";"sp01";0
"dd01";6;"sp24";"sp02";0
"dd01";6;"sp24";"sp03";0
"dd01";6;"sp24";"sp04";0
"dd01";6;"sp24";"sp05";0
"dd01";6;"sp24";"sp06";0
"dd01";6;"sp24";"sp07";0
"dd01";6;"sp24";"sp08";0
"dd01";6;"sp24";"sp09";0
"dd01";6;"sp24";"sp10";0
"dd01";6;"sp24";"sp11";0
"dd01";6;"sp24";"sp12";0
"dd01";6;"sp24";"sp13";0
"dd01";6;"sp24";"sp14";0
"dd01";6;"sp24";"sp15";0
"dd01";6;"sp24";"sp16";0
"dd01";6;"sp24";"sp17";0
"dd01";6;"sp24";"sp18";0
"dd01";6;"sp24";"sp19";0
"dd01";6;"sp24";"sp20";0
"dd01";6;"sp24";"sp21";0
"dd01";6;"sp24";"sp22";0,77861640384965
"dd01";6;"sp24";"sp23";0
"dd01";6;"sp24";"sp24";1
"dd01";6;"sp24";"sp25";0
"dd01";6;"sp24";"sp26";0
"dd01";6;"sp24";"sp27";0
"dd01";6;"sp24";"sp28";0
"dd01";6;"sp24";"sp29";0
"dd01";6;"sp24";"sp30";0
"dd01";6;"sp25";"sp01";0
"dd01";6;"sp25";"sp02";0
"dd01";6;"sp25";"sp03";0
"dd01";6;"sp25";"sp04";0
"dd01";6;"sp25";"sp05";0
"dd01";6;"sp25";"sp06";0
"dd01";6;"sp25";"sp07";0,118052800462223
"dd01";6;"sp25";"sp08";0
"dd01";6;"sp25";"sp09";0
"dd01";6;"sp25";"sp10";0
"dd01";6;"sp25";"sp11";0
"dd01";6;"sp25";"sp12";1,32827219092711
"dd01";6;"sp25";"sp13";0
"dd01";6;"sp25";"sp14";0
"dd01";6;"sp25";"sp15";0
"dd01";6;"sp25";"sp16";0
"dd01";6;"sp25";"sp17";0
"dd01";6;"sp25";"sp18";0
"dd01";6;"sp25";"sp19";1,22285583100498
"dd01";6;"sp25";"sp20";1,1756429188351
"dd01";6;"sp25";"sp21";0
"dd01";6;"sp25";"sp22";0
"dd01";6;"sp25";"sp23";0
"dd01";6;"sp25";"sp24";0
"dd01";6;"sp25";"sp25";1
"dd01";6;"sp25";"sp26";0
"dd01";6;"sp25";"sp27";0
"dd01";6;"sp25";"sp28";0
"dd01";6;"sp25";"sp29";0,257257215082155
"dd01";6;"sp25";"sp30";0
"dd01";6;"sp26";"sp01";0
"dd01";6;"sp26";"sp02";0
"dd01";6;"sp26";"sp03";0
"dd01";6;"sp26";"sp04";0
"dd01";6;"sp26";"sp05";0
"dd01";6;"sp26";"sp06";0
"dd01";6;"sp26";"sp07";0
"dd01";6;"sp26";"sp08";0
"dd01";6;"sp26";"sp09";0
"dd01";6;"sp26";"sp10";0
"dd01";6;"sp26";"sp11";0
"dd01";6;"sp26";"sp12";0
"dd01";6;"sp26";"sp13";0
"dd01";6;"sp26";"sp14";0
"dd01";6;"sp26";"sp15";0
"dd01";6;"sp26";"sp16";0
"dd01";6;"sp26";"sp17";0
"dd01";6;"sp26";"sp18";0
"dd01";6;"sp26";"sp19";0
"dd01";6;"sp26";"sp20";0
"dd01";6;"sp26";"sp21";0
"dd01";6;"sp26";"sp22";0
"dd01";6;"sp26";"sp23";0
"dd01";6;"sp26";"sp24";0
"dd01";6;"sp26";"sp25";0
"dd01";6;"sp26";"sp26";1
"dd01";6;"sp26";"sp27";0
"dd01";6;"sp26";"sp28";0,639513010678509
"dd01";6;"sp26";"sp29";0
"dd01";6;"sp26";"sp30";0
"dd01";6;"sp27";"sp01";0
"dd01";6;"sp27";"sp02";0,262612121275901
"dd01";6;"sp27";"sp03";0,685214727402611
"dd01";6;"sp27";"sp04";0
"dd01";6;"sp27";"sp05";0
"dd01";6;"sp27";"sp06";0
"dd01";6;"sp27";"sp07";0
"dd01";6;"sp27";"sp08";0
"dd01";6;"sp27";"sp09";0
"dd01";6;"sp27";"sp10";0
"dd01";6;"sp27";"sp11";0
"dd01";6;"sp27";"sp12";0
"dd01";6;"sp27";"sp13";0
"dd01";6;"sp27";"sp14";0
"dd01";6;"sp27";"sp15";0
"dd01";6;"sp27";"sp16";0
"dd01";6;"sp27";"sp17";0
"dd01";6;"sp27";"sp18";0
"dd01";6;"sp27";"sp19";0
"dd01";6;"sp27";"sp20";0
"dd01";6;"sp27";"sp21";0
"dd01";6;"sp27";"sp22";0
"dd01";6;"sp27";"sp23";0
"dd01";6;"sp27";"sp24";0
"dd01";6;"sp27";"sp25";0
"dd01";6;"sp27";"sp26";0
"dd01";6;"sp27";"sp27";1
"dd01";6;"sp27";"sp28";0
"dd01";6;"sp27";"sp29";0
"dd01";6;"sp27";"sp30";0
"dd01";6;"sp28";"sp01";0
"dd01";6;"sp28";"sp02";0
"dd01";6;"sp28";"sp03";0
"dd01";6;"sp28";"sp04";0
"dd01";6;"sp28";"sp05";0,505904715970291
"dd01";6;"sp28";"sp06";0,291552621806178
"dd01";6;"sp28";"sp07";0,381364177794288
"dd01";6;"sp28";"sp08";0
"dd01";6;"sp28";"sp09";0
"dd01";6;"sp28";"sp10";0
"dd01";6;"sp28";"sp11";0
"dd01";6;"sp28";"sp12";0
"dd01";6;"sp28";"sp13";0,178341348319639
"dd01";6;"sp28";"sp14";0
"dd01";6;"sp28";"sp15";0
"dd01";6;"sp28";"sp16";0
"dd01";6;"sp28";"sp17";0
"dd01";6;"sp28";"sp18";0,104835943078664
"dd01";6;"sp28";"sp19";0
"dd01";6;"sp28";"sp20";0
"dd01";6;"sp28";"sp21";0
"dd01";6;"sp28";"sp22";0
"dd01";6;"sp28";"sp23";0,678321090549766
"dd01";6;"sp28";"sp24";0
"dd01";6;"sp28";"sp25";0
"dd01";6;"sp28";"sp26";0,39004831072538
"dd01";6;"sp28";"sp27";0
"dd01";6;"sp28";"sp28";1
"dd01";6;"sp28";"sp29";0
"dd01";6;"sp28";"sp30";0
"dd01";6;"sp29";"sp01";0,282068315074419
"dd01";6;"sp29";"sp02";0
"dd01";6;"sp29";"sp03";0
"dd01";6;"sp29";"sp04";0
"dd01";6;"sp29";"sp05";0
"dd01";6;"sp29";"sp06";0
"dd01";6;"sp29";"sp07";0
"dd01";6;"sp29";"sp08";0,0396370243956508
"dd01";6;"sp29";"sp09";0
"dd01";6;"sp29";"sp10";0
"dd01";6;"sp29";"sp11";0
"dd01";6;"sp29";"sp12";0
"dd01";6;"sp29";"sp13";0
"dd01";6;"sp29";"sp14";0
"dd01";6;"sp29";"sp15";0
"dd01";6;"sp29";"sp16";0
"dd01";6;"sp29";"sp17";0
"dd01";6;"sp29";"sp18";0,308313729642539
"dd01";6;"sp29";"sp19";0,408456488409032
"dd01";6;"sp29";"sp20";0
"dd01";6;"sp29";"sp21";0
"dd01";6;"sp29";"sp22";0,0910057388589811
"dd01";6;"sp29";"sp23";0
"dd01";6;"sp29";"sp24";0
"dd01";6;"sp29";"sp25";0,272181793258076
"dd01";6;"sp29";"sp26";0
"dd01";6;"sp29";"sp27";0
"dd01";6;"sp29";"sp28";0
"dd01";6;"sp29";"sp29";1
"dd01";6;"sp29";"sp30";0
"dd01";6;"sp30";"sp01";0
"dd01";6;"sp30";"sp02";0
"dd01";6;"sp30";"sp03";0
"dd01";6;"sp30";"sp04";0
"dd01";6;"sp30";"sp05";0
"dd01";6;"sp30";"sp06";0
"dd01";6;"sp30";"sp07";0
"dd01";6;"sp30";"sp08";0
"dd01";6;"sp30";"sp09";0
"dd01";6;"sp30";"sp10";0
"dd01";6;"sp30";"sp11";0
"dd01";6;"sp30";"sp12";0
"dd01";6;"sp30";"sp13";0
"dd01";6;"sp30";"sp14";0
"dd01";6;"sp30";"sp15";0
"dd01";6;"sp30";"sp16";0
"dd01";6;"sp30";"sp17";0
"dd01";6;"sp30";"sp18";0
"dd01";6;"sp30";"sp19";0
"dd01";6;"sp30";"sp20";0,738601296827883
"dd01";6;"sp30";"sp21";0
"dd01";6;"sp30";"sp22";0
"dd01";6;"sp30";"sp23";0
"dd01";6;"sp30";"sp24";0
"dd01";6;"sp30";"sp25";0
"dd01";6;"sp30";"sp26";0
"dd01";6;"sp30";"sp27";0
"dd01";6;"sp30";"sp28";0
"dd01";6;"sp30";"sp29";0
"dd01";6;"sp30";"sp30";1
"dd01";7;"sp01";"sp01";1
"dd01";7;"sp01";"sp02";0
"dd01";7;"sp01";"sp03";0
"dd01";7;"sp01";"sp04";0
"dd01";7;"sp01";"sp05";0
"dd01";7;"sp01";"sp06";0
"dd01";7;"sp01";"sp07";0
"dd01";7;"sp01";"sp08";0
"dd01";7;"sp01";"sp09";0,0701455427920956
"dd01";7;"sp01";"sp10";0
"dd01";7;"sp01";"sp11";0
"dd01";7;"sp01";"sp12";0
"dd01";7;"sp01";"sp13";0
"dd01";7;"sp01";"sp14";0
"dd01";7;"sp01";"sp15";0,955031222921669
"dd01";7;"sp01";"sp16";0
"dd01";7;"sp01";"sp17";0
"dd01";7;"sp01";"sp18";0
"dd01";7;"sp01";"sp19";0
"dd01";7;"sp01";"sp20";0
"dd01";7;"sp01";"sp21";0
"dd01";7;"sp01";"sp22";0
"dd01";7;"sp01";"sp23";0
"dd01";7;"sp01";"sp24";0
"dd01";7;"sp01";"sp25";0
"dd01";7;"sp01";"sp26";0
"dd01";7;"sp01";"sp27";0
"dd01";7;"sp01";"sp28";0
"dd01";7;"sp01";"sp29";0
"dd01";7;"sp01";"sp30";0
"dd01";7;"sp02";"sp01";0
"dd01";7;"sp02";"sp02";1
"dd01";7;"sp02";"sp03";0
"dd01";7;"sp02";"sp04";0,383830535945903
"dd01";7;"sp02";"sp05";0
"dd01";7;"sp02";"sp06";0
"dd01";7;"sp02";"sp07";0
"dd01";7;"sp02";"sp08";0
"dd01";7;"sp02";"sp09";0
"dd01";7;"sp02";"sp10";0
"dd01";7;"sp02";"sp11";0
"dd01";7;"sp02";"sp12";0
"dd01";7;"sp02";"sp13";0
"dd01";7;"sp02";"sp14";0
"dd01";7;"sp02";"sp15";0
"dd01";7;"sp02";"sp16";0
"dd01";7;"sp02";"sp17";0
"dd01";7;"sp02";"sp18";0
"dd01";7;"sp02";"sp19";0,534182634749748
"dd01";7;"sp02";"sp20";0
"dd01";7;"sp02";"sp21";0
"dd01";7;"sp02";"sp22";0
"dd01";7;"sp02";"sp23";0,327240734910228
"dd01";7;"sp02";"sp24";0
"dd01";7;"sp02";"sp25";0
"dd01";7;"sp02";"sp26";0
"dd01";7;"sp02";"sp27";0
"dd01";7;"sp02";"sp28";0
"dd01";7;"sp02";"sp29";0
"dd01";7;"sp02";"sp30";0
"dd01";7;"sp03";"sp01";0
"dd01";7;"sp03";"sp02";0
"dd01";7;"sp03";"sp03";1
"dd01";7;"sp03";"sp04";0
"dd01";7;"sp03";"sp05";0
"dd01";7;"sp03";"sp06";0,0966413374408756
"dd01";7;"sp03";"sp07";0
"dd01";7;"sp03";"sp08";0
"dd01";7;"sp03";"sp09";0
"dd01";7;"sp03";"sp10";0
"dd01";7;"sp03";"sp11";0
"dd01";7;"sp03";"sp12";0
"dd01";7;"sp03";"sp13";0
"dd01";7;"sp03";"sp14";0
"dd01";7;"sp03";"sp15";0
"dd01";7;"sp03";"sp16";0
"dd01";7;"sp03";"sp17";0
"dd01";7;"sp03";"sp18";0
"dd01";7;"sp03";"sp19";0
"dd01";7;"sp03";"sp20";0
"dd01";7;"sp03";"sp21";0
"dd01";7;"sp03";"sp22";0
"dd01";7;"sp03";"sp23";0
"dd01";7;"sp03";"sp24";0
"dd01";7;"sp03";"sp25";0
"dd01";7;"sp03";"sp26";0
"dd01";7;"sp03";"sp27";0
"dd01";7;"sp03";"sp28";0
"dd01";7;"sp03";"sp29";0
"dd01";7;"sp03";"sp30";0,617890043446239
"dd01";7;"sp04";"sp01";0
"dd01";7;"sp04";"sp02";0,0614749209530998
"dd01";7;"sp04";"sp03";0
"dd01";7;"sp04";"sp04";1
"dd01";7;"sp04";"sp05";0,140465425364973
"dd01";7;"sp04";"sp06";0
"dd01";7;"sp04";"sp07";0
"dd01";7;"sp04";"sp08";0
"dd01";7;"sp04";"sp09";0
"dd01";7;"sp04";"sp10";0,0659347663866315
"dd01";7;"sp04";"sp11";0
"dd01";7;"sp04";"sp12";0
"dd01";7;"sp04";"sp13";0
"dd01";7;"sp04";"sp14";0
"dd01";7;"sp04";"sp15";0
"dd01";7;"sp04";"sp16";0,489717570645569
"dd01";7;"sp04";"sp17";0
"dd01";7;"sp04";"sp18";0
"dd01";7;"sp04";"sp19";0
"dd01";7;"sp04";"sp20";0
"dd01";7;"sp04";"sp21";0
"dd01";7;"sp04";"sp22";0
"dd01";7;"sp04";"sp23";0
"dd01";7;"sp04";"sp24";0
"dd01";7;"sp04";"sp25";0,899014470276324
"dd01";7;"sp04";"sp26";0,394311848859931
